name,record_id,instrument,chapter,filename,VIS_rmse,VIS_variance,VIS_coverage,NIR_rmse,NIR_variance,NIR_coverage,SWIR_rmse,SWIR_variance,SWIR_coverage,MWIR_rmse,MWIR_variance,MWIR_coverage,LWIR_rmse,LWIR_variance,LWIR_coverage
"C (Querry-Asbury3222)",Querry-Asbury3222,RefractiveIndex.info,main,Querry-Asbury3222.yml,0.000423,0.998806,1.000000,0.000614,0.997331,1.000000,0.001373,0.998981,1.000000,0.003267,0.994843,1.000000,0.001923,0.997201,1.000000
"C (Querry-AsburyMicro260)",Querry-AsburyMicro260,RefractiveIndex.info,main,Querry-AsburyMicro260.yml,0.000205,0.999894,1.000000,0.000714,0.998296,1.000000,0.000732,0.999678,1.000000,0.002447,0.996089,1.000000,0.001534,0.997243,1.000000
"C (Querry-Dixon1102)",Querry-Dixon1102,RefractiveIndex.info,main,Querry-Dixon1102.yml,0.000392,0.999553,1.000000,0.000677,0.998619,1.000000,0.001162,0.999314,1.000000,0.002718,0.996735,1.000000,0.001610,0.997389,1.000000
"C (Querry-Dixon200-10)",Querry-Dixon200-10,RefractiveIndex.info,main,Querry-Dixon200-10.yml,0.000482,0.999549,1.000000,0.000521,0.999195,1.000000,0.001039,0.999146,1.000000,0.003012,0.993156,1.000000,0.001097,0.997980,1.000000
"C (Querry-DixonHPN2)",Querry-DixonHPN2,RefractiveIndex.info,main,Querry-DixonHPN2.yml,0.000412,0.999689,1.000000,0.000885,0.997759,1.000000,0.001097,0.999144,1.000000,0.002097,0.997096,1.000000,0.001277,0.997375,1.000000
"C (Querry-DixonKS2)",Querry-DixonKS2,RefractiveIndex.info,main,Querry-DixonKS2.yml,0.000429,0.999605,1.000000,0.000755,0.998370,1.000000,0.001297,0.999122,1.000000,0.002466,0.996149,1.000000,0.001668,0.996447,1.000000
"C (Querry-Pyrolytic)",Querry-Pyrolytic,RefractiveIndex.info,main,Querry-Pyrolytic.yml,0.000577,0.999563,1.000000,0.000939,0.997497,1.000000,0.001547,0.999189,1.000000,0.003538,0.995013,1.000000,0.001900,0.996886,1.000000
"C (Song-Arc)",Song-Arc,RefractiveIndex.info,main,Song-Arc.yml,0.004099,0.978977,0.951256,0.001804,0.993953,1.000000,0.002987,0.925150,0.419457,0.000266,1.000000,0.000000,0.000316,1.000000,0.000000
"C (Song-HiPco)",Song-HiPco,RefractiveIndex.info,main,Song-HiPco.yml,0.008613,0.939404,0.951256,0.007053,0.963224,1.000000,0.010609,0.942815,0.419457,0.000218,1.000000,0.000000,0.000305,1.000000,0.000000
"C (Song-cHOPG-o)",Song-cHOPG-o,RefractiveIndex.info,main,Song-cHOPG-o.yml,0.000608,0.995227,1.000000,0.000626,0.998820,1.000000,0.001155,0.998166,0.421429,0.000401,1.000000,0.000000,0.000426,1.000000,0.000000
"C (Song-sHOPG-o)",Song-sHOPG-o,RefractiveIndex.info,main,Song-sHOPG-o.yml,0.000450,0.997385,1.000000,0.000438,0.998743,1.000000,0.001130,0.997572,0.421429,0.000126,1.000000,0.000000,0.000169,1.000000,0.000000
"C (Song)",Song,RefractiveIndex.info,main,Song.yml,0.000608,0.997456,1.000000,0.000506,0.998700,1.000000,0.001242,0.998372,0.421429,0.000439,1.000000,0.000000,0.000451,1.000000,0.000000
"C (Taylor)",Taylor,RefractiveIndex.info,main,Taylor.yml,0.000356,0.990917,1.000000,0.000444,1.000000,1.000000,0.000428,1.000000,0.421274,0.000347,1.000000,0.000000,0.000231,1.000000,0.000000
"C (Tikuisis)",Tikuisis,RefractiveIndex.info,main,Tikuisis.yml,0.000565,0.999338,1.000000,0.000828,0.998067,1.000000,0.000635,0.999787,1.000000,0.003211,0.983557,0.474425,0.000402,1.000000,0.000000
"C (Weber)",Weber,RefractiveIndex.info,main,Weber.yml,0.000603,0.998940,1.000000,0.001042,0.995879,0.684397,0.000247,1.000000,0.000000,0.000214,1.000000,0.000000,0.000249,1.000000,0.000000
"Ca (Mathewson)",Mathewson,RefractiveIndex.info,main,Mathewson.yml,0.001040,0.995908,0.660605,0.003863,0.990808,1.000000,0.000618,0.984259,0.479429,0.000207,1.000000,0.000000,0.000175,1.000000,0.000000
"Ca (Rodriguez-de Marcos)",Rodriguez-de Marcos,RefractiveIndex.info,main,Rodriguez-de Marcos.yml,0.000557,1.000000,0.000000,0.000316,1.000000,0.000000,0.000268,1.000000,0.000000,0.000420,1.000000,0.000000,0.000270,1.000000,0.000000
"CaF2 (Kaiser)",Kaiser,RefractiveIndex.info,main,Kaiser.yml,0.000089,1.000000,0.000000,0.000116,1.000000,0.000000,0.000098,1.000000,0.000000,0.000086,1.000000,0.000000,0.000307,0.988567,0.588235
"CaMg(CO3)2 (Querry-e)",Querry-e,RefractiveIndex.info,main,Querry-e.yml,0.000210,1.000000,1.000000,0.000266,1.000000,1.000000,0.000280,1.000000,1.000000,0.000828,0.988607,1.000000,0.007431,0.999658,1.000000
"CaMg(CO3)2 (Querry-o)",Querry-o,RefractiveIndex.info,main,Querry-o.yml,0.000244,1.000000,1.000000,0.000304,1.000000,1.000000,0.000282,1.000000,1.000000,0.000915,0.988176,1.000000,0.013344,0.999068,1.000000
"CaSO4 (Querry-alpha)",Querry-alpha,RefractiveIndex.info,main,Querry-alpha.yml,0.000146,1.000000,0.000000,0.000189,1.000000,0.000000,0.000160,1.000000,0.000000,0.001072,0.972199,1.000000,0.008185,0.998756,1.000000
"CaSO4 (Querry-beta)",Querry-beta,RefractiveIndex.info,main,Querry-beta.yml,0.000143,1.000000,0.000000,0.000186,1.000000,0.000000,0.000157,1.000000,0.000000,0.001453,0.954382,1.000000,0.031689,0.978030,1.000000
"CaSO4 (Querry-gamma)",Querry-gamma,RefractiveIndex.info,main,Querry-gamma.yml,0.000130,1.000000,0.000000,0.000169,1.000000,0.000000,0.000143,1.000000,0.000000,0.001104,0.961590,1.000000,0.020506,0.988450,1.000000
"CdS (Ninomiya-e)",Ninomiya-e,RefractiveIndex.info,main,Ninomiya-e.yml,0.002200,0.988542,1.000000,0.000115,0.998340,0.791250,0.000581,1.000000,0.000000,0.000501,1.000000,0.000000,0.000255,1.000000,0.000000
"CdS (Ninomiya-o)",Ninomiya-o,RefractiveIndex.info,main,Ninomiya-o.yml,0.002394,0.983948,1.000000,0.000105,0.998458,0.791250,0.000573,1.000000,0.000000,0.000475,1.000000,0.000000,0.000262,1.000000,0.000000
"CdS (Treharne)",Treharne,RefractiveIndex.info,main,Treharne.yml,0.000924,0.996948,1.000000,0.000268,0.981392,1.000000,0.000384,1.000000,0.284242,0.000464,1.000000,0.000000,0.000220,1.000000,0.000000
"CdSe (Ninomiya-cubic)",Ninomiya-cubic,RefractiveIndex.info,main,Ninomiya-cubic.yml,0.001997,0.973880,1.000000,0.000526,0.869183,0.145500,0.000484,1.000000,0.000000,0.000220,1.000000,0.000000,0.000301,1.000000,0.000000
"CdSe (Ninomiya-e)",Ninomiya-e,RefractiveIndex.info,main,Ninomiya-e.yml,0.002200,0.988542,1.000000,0.000115,0.998340,0.791250,0.000581,1.000000,0.000000,0.000501,1.000000,0.000000,0.000255,1.000000,0.000000
"CdSe (Ninomiya-o)",Ninomiya-o,RefractiveIndex.info,main,Ninomiya-o.yml,0.002394,0.983948,1.000000,0.000105,0.998458,0.791250,0.000573,1.000000,0.000000,0.000475,1.000000,0.000000,0.000262,1.000000,0.000000
"CdTe (Adachi)",Adachi,RefractiveIndex.info,main,Adachi.yml,0.005801,0.993036,1.000000,0.000402,0.996744,1.000000,0.000486,0.991049,1.000000,0.000480,0.869340,1.000000,0.000556,1.000000,0.693882
"CdTe (Treharne)",Treharne,RefractiveIndex.info,main,Treharne.yml,0.000924,0.996948,1.000000,0.000268,0.981392,1.000000,0.000384,1.000000,0.284242,0.000464,1.000000,0.000000,0.000220,1.000000,0.000000
"Ce (Fernandez-Perea)",Fernandez-Perea,RefractiveIndex.info,main,Fernandez-Perea.yml,0.000578,1.000000,0.000000,0.000323,1.000000,0.000000,0.000282,1.000000,0.000000,0.000439,1.000000,0.000000,0.000337,1.000000,0.000000
"CeF3 (Rodriguez-de Marcos)",Rodriguez-de Marcos,RefractiveIndex.info,main,Rodriguez-de Marcos.yml,0.000557,1.000000,0.000000,0.000316,1.000000,0.000000,0.000268,1.000000,0.000000,0.000420,1.000000,0.000000,0.000270,1.000000,0.000000
"Co (Johnson)",Johnson,RefractiveIndex.info,main,Johnson.yml,0.001113,0.997657,1.000000,0.000521,1.000000,1.000000,0.000513,1.000000,0.597857,0.000234,1.000000,0.000000,0.000154,1.000000,0.000000
"Co (Werner-DFT)",Werner-DFT,RefractiveIndex.info,main,Werner-DFT.yml,0.006959,0.999149,1.000000,0.000538,0.748848,1.000000,0.000397,1.000000,0.985489,0.000210,1.000000,0.000000,0.000176,1.000000,0.000000
"Co (Werner)",Werner,RefractiveIndex.info,main,Werner.yml,0.001439,0.999873,1.000000,0.001390,0.867354,1.000000,0.000833,0.733583,0.985489,0.000225,1.000000,0.000000,0.000162,1.000000,0.000000
"Cr (Johnson)",Johnson,RefractiveIndex.info,main,Johnson.yml,0.001113,0.997657,1.000000,0.000521,1.000000,1.000000,0.000513,1.000000,0.597857,0.000234,1.000000,0.000000,0.000154,1.000000,0.000000
"Cr (Rakic-BB)",Rakic-BB,RefractiveIndex.info,main,Rakic-BB.yml,0.002234,0.997810,1.000000,0.000497,0.963454,1.000000,0.000395,0.952133,1.000000,0.000232,1.000000,1.000000,0.000159,1.000000,0.693882
"Cr (Rakic-LD)",Rakic-LD,RefractiveIndex.info,main,Rakic-LD.yml,0.003354,0.997350,1.000000,0.000501,0.951183,1.000000,0.000448,0.923839,1.000000,0.000238,1.000000,1.000000,0.000159,1.000000,0.693882
"Cr (Sytchkova)",Sytchkova,RefractiveIndex.info,main,Sytchkova.yml,0.000764,0.998339,1.000000,0.000833,1.000000,1.000000,0.001107,0.999098,1.000000,0.000627,1.000000,0.000000,0.000376,1.000000,0.000000
"Cs (Ives)",Ives,RefractiveIndex.info,main,Ives.yml,0.006592,0.998983,0.530233,0.000642,1.000000,0.000000,0.000521,1.000000,0.000000,0.000783,1.000000,0.000000,0.000459,1.000000,0.000000
"Cs (Monin)",Monin,RefractiveIndex.info,main,Monin.yml,0.005643,0.999340,0.627907,0.000844,1.000000,0.000000,0.000671,1.000000,0.000000,0.000548,1.000000,0.000000,0.000413,1.000000,0.000000
"Cs (Smith)",Smith,RefractiveIndex.info,main,Smith.yml,0.003023,0.999775,1.000000,0.001387,0.997551,1.000000,0.000943,0.999318,0.943976,0.000263,1.000000,0.000000,0.000188,1.000000,0.000000
"Cs (Whang)",Whang,RefractiveIndex.info,main,Whang.yml,0.000134,1.000000,0.000000,0.000174,1.000000,0.000000,0.000147,1.000000,0.000000,0.000129,1.000000,0.000000,0.000153,1.000000,0.000000
"CsBr (Querry)",Querry,RefractiveIndex.info,main,Querry.yml,0.000973,0.993564,1.000000,0.003471,0.990810,1.000000,0.000512,0.973670,1.000000,0.001070,0.000000,1.000000,0.000192,1.000000,0.705882
"CsI (Querry)",Querry,RefractiveIndex.info,main,Querry.yml,0.000973,0.993564,1.000000,0.003471,0.990810,1.000000,0.000512,0.973670,1.000000,0.001070,0.000000,1.000000,0.000192,1.000000,0.705882
"Cu (Babar)",Babar,RefractiveIndex.info,main,Babar.yml,0.001927,0.992792,1.000000,0.000483,1.000000,1.000000,0.000853,1.000000,1.000000,0.001037,0.000000,1.000000,0.000514,1.000000,0.694118
"Cu (Brimhall)",Brimhall,RefractiveIndex.info,main,Brimhall.yml,0.000061,1.000000,0.000000,0.000080,1.000000,0.000000,0.000067,1.000000,0.000000,0.000059,1.000000,0.000000,0.000070,1.000000,0.000000
"Cu (Hagemann)",Hagemann,RefractiveIndex.info,main,Hagemann.yml,0.002302,0.998020,1.000000,0.000624,0.979927,1.000000,0.000802,0.896066,1.000000,0.002095,0.000000,1.000000,0.000155,1.000000,1.000000
"Cu (Johnson)",Johnson,RefractiveIndex.info,main,Johnson.yml,0.001113,0.997657,1.000000,0.000521,1.000000,1.000000,0.000513,1.000000,0.597857,0.000234,1.000000,0.000000,0.000154,1.000000,0.000000
"Cu (McPeak)",McPeak,RefractiveIndex.info,main,McPeak.yml,0.001121,0.995439,1.000000,0.001088,0.000000,1.000000,0.000799,1.000000,0.428571,0.000234,1.000000,0.000000,0.000154,1.000000,0.000000
"Cu (Ordal)",Ordal,RefractiveIndex.info,main,Ordal.yml,0.001390,0.969190,0.262791,0.002529,0.994118,1.000000,0.001260,0.933348,1.000000,0.001030,0.657797,1.000000,0.000400,1.000000,1.000000
"Cu (Querry)",Querry,RefractiveIndex.info,main,Querry.yml,0.000973,0.993564,1.000000,0.003471,0.990810,1.000000,0.000512,0.973670,1.000000,0.001070,0.000000,1.000000,0.000192,1.000000,0.705882
"Cu (Rakic-BB)",Rakic-BB,RefractiveIndex.info,main,Rakic-BB.yml,0.002234,0.997810,1.000000,0.000497,0.963454,1.000000,0.000395,0.952133,1.000000,0.000232,1.000000,1.000000,0.000159,1.000000,0.693882
"Cu (Rakic-LD)",Rakic-LD,RefractiveIndex.info,main,Rakic-LD.yml,0.003354,0.997350,1.000000,0.000501,0.951183,1.000000,0.000448,0.923839,1.000000,0.000238,1.000000,1.000000,0.000159,1.000000,0.693882
"Cu (Stahrenberg)",Stahrenberg,RefractiveIndex.info,main,Stahrenberg.yml,0.001576,0.994551,0.339395,0.000598,1.000000,0.000000,0.000419,1.000000,0.000000,0.000239,1.000000,0.000000,0.000181,1.000000,0.000000
"Cu (Werner-DFT)",Werner-DFT,RefractiveIndex.info,main,Werner-DFT.yml,0.006959,0.999149,1.000000,0.000538,0.748848,1.000000,0.000397,1.000000,0.985489,0.000210,1.000000,0.000000,0.000176,1.000000,0.000000
"Cu (Werner)",Werner,RefractiveIndex.info,main,Werner.yml,0.001439,0.999873,1.000000,0.001390,0.867354,1.000000,0.000833,0.733583,0.985489,0.000225,1.000000,0.000000,0.000162,1.000000,0.000000
"Cu2O (Querry)",Querry,RefractiveIndex.info,main,Querry.yml,0.000973,0.993564,1.000000,0.003471,0.990810,1.000000,0.000512,0.973670,1.000000,0.001070,0.000000,1.000000,0.000192,1.000000,0.705882
"CuO (Brimhall)",Brimhall,RefractiveIndex.info,main,Brimhall.yml,0.000061,1.000000,0.000000,0.000080,1.000000,0.000000,0.000067,1.000000,0.000000,0.000059,1.000000,0.000000,0.000070,1.000000,0.000000
"D2O (Asfar)",Asfar,RefractiveIndex.info,main,Asfar.yml,0.000289,1.000000,0.000000,0.000483,1.000000,0.000000,0.000554,1.000000,0.000000,0.000512,1.000000,0.000000,0.000234,1.000000,0.000000
"DyScO3 (Chernova)",Chernova,RefractiveIndex.info,main,Chernova.yml,0.000298,0.994976,1.000000,0.000445,1.000000,1.000000,0.000411,1.000000,0.411071,0.000345,1.000000,0.000000,0.000285,1.000000,0.000000
"Er (Larruquert)",Larruquert,RefractiveIndex.info,main,Larruquert.yml,0.000677,1.000000,0.000000,0.000714,1.000000,0.000000,0.000438,1.000000,0.000000,0.000378,1.000000,0.000000,0.000163,1.000000,0.000000
"Eu (Fernandez-Perea)",Fernandez-Perea,RefractiveIndex.info,main,Fernandez-Perea.yml,0.000578,1.000000,0.000000,0.000323,1.000000,0.000000,0.000282,1.000000,0.000000,0.000439,1.000000,0.000000,0.000337,1.000000,0.000000
"EuS (Meretska)",Meretska,RefractiveIndex.info,main,Meretska.yml,0.000296,0.996916,1.000000,0.000397,0.873364,1.000000,0.000201,1.000000,0.428571,0.000344,1.000000,0.000000,0.000285,1.000000,0.000000
"Fe (Johnson)",Johnson,RefractiveIndex.info,main,Johnson.yml,0.001113,0.997657,1.000000,0.000521,1.000000,1.000000,0.000513,1.000000,0.597857,0.000234,1.000000,0.000000,0.000154,1.000000,0.000000
"Fe (Ordal)",Ordal,RefractiveIndex.info,main,Ordal.yml,0.001390,0.969190,0.262791,0.002529,0.994118,1.000000,0.001260,0.933348,1.000000,0.001030,0.657797,1.000000,0.000400,1.000000,1.000000
"Fe (Querry)",Querry,RefractiveIndex.info,main,Querry.yml,0.000973,0.993564,1.000000,0.003471,0.990810,1.000000,0.000512,0.973670,1.000000,0.001070,0.000000,1.000000,0.000192,1.000000,0.705882
"Fe (Werner-DFT)",Werner-DFT,RefractiveIndex.info,main,Werner-DFT.yml,0.006959,0.999149,1.000000,0.000538,0.748848,1.000000,0.000397,1.000000,0.985489,0.000210,1.000000,0.000000,0.000176,1.000000,0.000000
"Fe (Werner)",Werner,RefractiveIndex.info,main,Werner.yml,0.001439,0.999873,1.000000,0.001390,0.867354,1.000000,0.000833,0.733583,0.985489,0.000225,1.000000,0.000000,0.000162,1.000000,0.000000
"Fe2O3 (Querry-e)",Querry-e,RefractiveIndex.info,main,Querry-e.yml,0.000210,1.000000,1.000000,0.000266,1.000000,1.000000,0.000280,1.000000,1.000000,0.000828,0.988607,1.000000,0.007431,0.999658,1.000000
"Fe2O3 (Querry-o)",Querry-o,RefractiveIndex.info,main,Querry-o.yml,0.000244,1.000000,1.000000,0.000304,1.000000,1.000000,0.000282,1.000000,1.000000,0.000915,0.988176,1.000000,0.013344,0.999068,1.000000
"Fe3O4 (Querry)",Querry,RefractiveIndex.info,main,Querry.yml,0.000973,0.993564,1.000000,0.003471,0.990810,1.000000,0.000512,0.973670,1.000000,0.001070,0.000000,1.000000,0.000192,1.000000,0.705882
"GaAs (Adachi)",Adachi,RefractiveIndex.info,main,Adachi.yml,0.005801,0.993036,1.000000,0.000402,0.996744,1.000000,0.000486,0.991049,1.000000,0.000480,0.869340,1.000000,0.000556,1.000000,0.693882
"GaAs (Aspnes)",Aspnes,RefractiveIndex.info,main,Aspnes.yml,0.002129,0.998180,1.000000,0.000325,1.000000,0.145625,0.000348,1.000000,0.000000,0.000337,1.000000,0.000000,0.000236,1.000000,0.000000
"GaAs (Jellison)",Jellison,RefractiveIndex.info,main,Jellison.yml,0.002549,0.997445,1.000000,0.000451,0.849799,0.187500,0.000339,1.000000,0.000000,0.000364,1.000000,0.000000,0.000247,1.000000,0.000000
"GaAs (Ozaki)",Ozaki,RefractiveIndex.info,main,Ozaki.yml,0.002772,0.997343,1.000000,0.000672,0.993293,0.791250,0.000284,1.000000,0.000000,0.000443,1.000000,0.000000,0.000342,1.000000,0.000000
"GaAs (Papatryfonos)",Papatryfonos,RefractiveIndex.info,main,Papatryfonos.yml,0.002985,0.996924,1.000000,0.000427,0.996463,1.000000,0.000683,0.895031,0.556200,0.000413,1.000000,0.000000,0.000230,1.000000,0.000000
"GaAs (Rakic)",Rakic,RefractiveIndex.info,main,Rakic.yml,0.000934,0.995106,1.000000,0.002241,0.995448,1.000000,0.000559,0.990217,1.000000,0.000939,0.775410,1.000000,0.000450,1.000000,1.000000
"GaN (Kawashima)",Kawashima,RefractiveIndex.info,main,Kawashima.yml,0.001642,0.988836,1.000000,0.000125,0.991725,0.662094,0.000541,1.000000,0.000000,0.000489,1.000000,0.000000,0.000226,1.000000,0.000000
"GaP (Adachi)",Adachi,RefractiveIndex.info,main,Adachi.yml,0.005801,0.993036,1.000000,0.000402,0.996744,1.000000,0.000486,0.991049,1.000000,0.000480,0.869340,1.000000,0.000556,1.000000,0.693882
"GaP (Aspnes)",Aspnes,RefractiveIndex.info,main,Aspnes.yml,0.002129,0.998180,1.000000,0.000325,1.000000,0.145625,0.000348,1.000000,0.000000,0.000337,1.000000,0.000000,0.000236,1.000000,0.000000
"GaP (Jellison)",Jellison,RefractiveIndex.info,main,Jellison.yml,0.002549,0.997445,1.000000,0.000451,0.849799,0.187500,0.000339,1.000000,0.000000,0.000364,1.000000,0.000000,0.000247,1.000000,0.000000
"GaP (Khmelevskaia)",Khmelevskaia,RefractiveIndex.info,main,Khmelevskaia.yml,0.001416,0.998756,1.000000,0.000355,0.988857,1.000000,0.000400,0.940969,0.428571,0.000384,1.000000,0.000000,0.000551,1.000000,0.000000
"GaS (Zotev-e)",Zotev-e,RefractiveIndex.info,main,Zotev-e.yml,0.000148,0.998926,0.976744,0.000149,1.000000,0.687500,0.000153,1.000000,0.000000,0.000133,1.000000,0.000000,0.000159,1.000000,0.000000
"GaS (Zotev-o)",Zotev-o,RefractiveIndex.info,main,Zotev-o.yml,0.000313,0.963646,0.976744,0.000477,1.000000,0.687500,0.000575,1.000000,0.000000,0.000481,1.000000,0.000000,0.000260,1.000000,0.000000
"GaSb (Adachi)",Adachi,RefractiveIndex.info,main,Adachi.yml,0.005801,0.993036,1.000000,0.000402,0.996744,1.000000,0.000486,0.991049,1.000000,0.000480,0.869340,1.000000,0.000556,1.000000,0.693882
"GaSb (Aspnes)",Aspnes,RefractiveIndex.info,main,Aspnes.yml,0.002129,0.998180,1.000000,0.000325,1.000000,0.145625,0.000348,1.000000,0.000000,0.000337,1.000000,0.000000,0.000236,1.000000,0.000000
"GaSb (Djurisic)",Djurisic,RefractiveIndex.info,main,Djurisic.yml,0.001588,0.999293,1.000000,0.000393,0.995761,1.000000,0.000511,0.983484,1.000000,0.000755,1.000000,1.000000,0.000192,1.000000,0.693882
"GdF3 (Franta)",Franta,RefractiveIndex.info,main,Franta.yml,0.000186,0.983325,1.000000,0.000227,1.000000,1.000000,0.000212,1.000000,1.000000,0.000661,0.986373,1.000000,0.008689,0.995374,1.000000
"Ge (Amotchkina-film)",Amotchkina-film,RefractiveIndex.info,main,Amotchkina-film.yml,0.000993,0.995141,0.883721,0.000297,0.998823,1.000000,0.000917,0.993803,1.000000,0.000999,0.716916,1.000000,0.000230,1.000000,1.000000
"Ge (Amotchkina)",Amotchkina,RefractiveIndex.info,main,Amotchkina.yml,0.001672,0.995183,0.883721,0.001408,0.986120,1.000000,0.000900,0.989661,1.000000,0.000943,0.564367,1.000000,0.000177,1.000000,0.529412
"Ge (Aspnes)",Aspnes,RefractiveIndex.info,main,Aspnes.yml,0.002129,0.998180,1.000000,0.000325,1.000000,0.145625,0.000348,1.000000,0.000000,0.000337,1.000000,0.000000,0.000236,1.000000,0.000000
"Ge (Ciesielski-20nm)",Ciesielski-20nm,RefractiveIndex.info,main,Ciesielski-20nm.yml,0.000787,0.998946,1.000000,0.000532,0.996956,1.000000,0.000935,0.995443,0.642857,0.000190,1.000000,0.000000,0.000220,1.000000,0.000000
"Ge (Ciesielski-2nm)",Ciesielski-2nm,RefractiveIndex.info,main,Ciesielski-2nm.yml,0.000518,0.998850,1.000000,0.000473,0.997990,1.000000,0.000304,0.994122,0.642857,0.000237,1.000000,0.000000,0.000444,1.000000,0.000000
"Ge (Jellison)",Jellison,RefractiveIndex.info,main,Jellison.yml,0.002549,0.997445,1.000000,0.000451,0.849799,0.187500,0.000339,1.000000,0.000000,0.000364,1.000000,0.000000,0.000247,1.000000,0.000000
"Ge (Nunley)",Nunley,RefractiveIndex.info,main,Nunley.yml,0.002509,0.992243,1.000000,0.000616,0.995154,1.000000,0.001015,0.983771,0.985714,0.000153,1.000000,0.000000,0.000191,1.000000,0.000000
"Ge2Sb2Te5 (Frantz-amorphous)",Frantz-amorphous,RefractiveIndex.info,main,Frantz-amorphous.yml,0.000791,0.980001,0.999349,0.000476,0.993840,1.000000,0.000677,0.998471,1.000000,0.000572,0.928212,1.000000,0.000226,1.000000,1.000000
"Ge2Sb2Te5 (Frantz-crystal)",Frantz-crystal,RefractiveIndex.info,main,Frantz-crystal.yml,0.001498,0.986964,0.999349,0.000631,0.944889,1.000000,0.001687,0.995099,1.000000,0.001583,0.924139,1.000000,0.000437,1.000000,1.000000
"GeO2 (Nunley)",Nunley,RefractiveIndex.info,main,Nunley.yml,0.002509,0.992243,1.000000,0.000616,0.995154,1.000000,0.001015,0.983771,0.985714,0.000153,1.000000,0.000000,0.000191,1.000000,0.000000
"H2O (Asfar)",Asfar,RefractiveIndex.info,main,Asfar.yml,0.000289,1.000000,0.000000,0.000483,1.000000,0.000000,0.000554,1.000000,0.000000,0.000512,1.000000,0.000000,0.000234,1.000000,0.000000
"H2O (Hale)",Hale,RefractiveIndex.info,main,Hale.yml,0.000052,1.000000,1.000000,0.000030,1.000000,1.000000,0.000236,0.977222,1.000000,0.002621,0.869287,1.000000,0.000765,0.994504,1.000000
"H2O (Rowe-240K)",Rowe-240K,RefractiveIndex.info,main,Rowe-240K.yml,0.000062,1.000000,0.263526,0.000078,1.000000,1.000000,0.000240,0.980555,1.000000,0.002950,0.913671,1.000000,0.001250,0.995193,1.000000
"H2O (Rowe-253K)",Rowe-253K,RefractiveIndex.info,main,Rowe-253K.yml,0.000062,1.000000,0.263526,0.000077,1.000000,1.000000,0.000238,0.980213,1.000000,0.002738,0.917971,1.000000,0.001148,0.995468,1.000000
"H2O (Rowe-263K)",Rowe-263K,RefractiveIndex.info,main,Rowe-263K.yml,0.000062,1.000000,0.263526,0.000077,1.000000,1.000000,0.000238,0.979918,1.000000,0.002682,0.916326,1.000000,0.001043,0.995670,1.000000
"H2O (Rowe-273K)",Rowe-273K,RefractiveIndex.info,main,Rowe-273K.yml,0.000061,1.000000,0.263526,0.000077,1.000000,1.000000,0.000234,0.979633,1.000000,0.002660,0.908755,1.000000,0.000942,0.995595,1.000000
"H2O (Segelstein)",Segelstein,RefractiveIndex.info,main,Segelstein.yml,0.000065,1.000000,1.000000,0.000072,1.000000,1.000000,0.000213,0.983272,1.000000,0.002583,0.867945,1.000000,0.000779,0.994530,1.000000
"H2O (Warren-1984)",Warren-1984,RefractiveIndex.info,main,Warren-1984.yml,0.000056,1.000000,1.000000,0.000066,1.000000,1.000000,0.000220,0.984459,1.000000,0.005104,0.891073,1.000000,0.001990,0.990484,1.000000
"H2O (Warren-2008)",Warren-2008,RefractiveIndex.info,main,Warren-2008.yml,0.000057,1.000000,1.000000,0.000066,1.000000,1.000000,0.000216,0.984624,1.000000,0.005124,0.888913,1.000000,0.002007,0.990267,1.000000
"Hf (Windt)",Windt,RefractiveIndex.info,main,Windt.yml,0.000183,1.000000,0.000000,0.000238,1.000000,0.000000,0.000201,1.000000,0.000000,0.000176,1.000000,0.000000,0.000209,1.000000,0.000000
"HfO2 (Bright)",Bright,RefractiveIndex.info,main,Bright.yml,0.000316,0.993964,0.919488,0.000397,1.000000,1.000000,0.000380,0.869872,1.000000,0.000624,0.983942,1.000000,0.012328,0.823056,1.000000
"HfO2 (Franta)",Franta,RefractiveIndex.info,main,Franta.yml,0.000186,0.983325,1.000000,0.000227,1.000000,1.000000,0.000212,1.000000,1.000000,0.000661,0.986373,1.000000,0.008689,0.995374,1.000000
"HfSe2 (Zotev-e)",Zotev-e,RefractiveIndex.info,main,Zotev-e.yml,0.000148,0.998926,0.976744,0.000149,1.000000,0.687500,0.000153,1.000000,0.000000,0.000133,1.000000,0.000000,0.000159,1.000000,0.000000
"HfSe2 (Zotev-o)",Zotev-o,RefractiveIndex.info,main,Zotev-o.yml,0.000313,0.963646,0.976744,0.000477,1.000000,0.687500,0.000575,1.000000,0.000000,0.000481,1.000000,0.000000,0.000260,1.000000,0.000000
"Hg (Inagaki)",Inagaki,RefractiveIndex.info,main,Inagaki.yml,0.000816,0.952144,1.000000,0.000594,1.000000,1.000000,0.000534,0.996651,1.000000,0.001588,0.989008,0.924802,0.000407,1.000000,0.000000
"Ho (Fernandez-Perea)",Fernandez-Perea,RefractiveIndex.info,main,Fernandez-Perea.yml,0.000578,1.000000,0.000000,0.000323,1.000000,0.000000,0.000282,1.000000,0.000000,0.000439,1.000000,0.000000,0.000337,1.000000,0.000000
"In (Golovashkin-295K)",Golovashkin-295K,RefractiveIndex.info,main,Golovashkin-295K.yml,0.000743,0.901659,0.534884,0.001164,0.941727,1.000000,0.000613,0.997584,1.000000,0.000583,0.974929,1.000000,0.000495,1.000000,0.411765
