name,record_id,instrument,chapter,filename,VIS_rmse,VIS_variance,VIS_coverage,NIR_rmse,NIR_variance,NIR_coverage,SWIR_rmse,SWIR_variance,SWIR_coverage,MWIR_rmse,MWIR_variance,MWIR_coverage,LWIR_rmse,LWIR_variance,LWIR_coverage
"Betula lenta (BELE-1-57)",BELE-1-57,becknic,vegetation,vegetation.tree.betula.lenta.tir.bele-1-57.ucsb.nicolet.spectrum.txt,0.000360,1.000000,0.000000,0.000331,1.000000,0.000000,0.000618,1.000000,0.000000,0.004389,0.933614,0.999750,0.002192,0.962372,1.000000
"Betula lenta (BELE-2-59)",BELE-2-59,becknic,vegetation,vegetation.tree.betula.lenta.tir.bele-2-59.ucsb.nicolet.spectrum.txt,0.000339,1.000000,0.000000,0.000290,1.000000,0.000000,0.000530,1.000000,0.000000,0.005278,0.892188,0.999750,0.001714,0.977966,1.000000
"Betula lenta (BELE-2-61)",BELE-2-61,becknic,vegetation,vegetation.tree.betula.lenta.tir.bele-2-61.ucsb.nicolet.spectrum.txt,0.000470,1.000000,0.000000,0.000257,1.000000,0.000000,0.000467,1.000000,0.000000,0.004744,0.903590,0.999750,0.001978,0.968761,1.000000
"Betula lenta (BELE-1-55)",BELE-1-55,becknic,vegetation,vegetation.tree.betula.lenta.vswir.bele-1-55.ucsb.asd.spectrum.txt,0.002859,0.999354,1.000000,0.000548,0.965588,1.000000,0.001316,0.999820,1.000000,0.000289,1.000000,0.000000,0.000355,1.000000,0.000000
"Betula lenta (BELE-1-57)",BELE-1-57,becknic,vegetation,vegetation.tree.betula.lenta.vswir.bele-1-57.ucsb.asd.spectrum.txt,0.002464,0.999522,1.000000,0.000450,0.972002,1.000000,0.001473,0.999732,1.000000,0.000520,1.000000,0.000000,0.000497,1.000000,0.000000
"Betula lenta (BELE-2-59)",BELE-2-59,becknic,vegetation,vegetation.tree.betula.lenta.vswir.bele-2-59.ucsb.asd.spectrum.txt,0.002965,0.999421,1.000000,0.001234,0.959470,1.000000,0.001360,0.999827,1.000000,0.000486,1.000000,0.000000,0.000516,1.000000,0.000000
"Betula lenta (BELE-2-61)",BELE-2-61,becknic,vegetation,vegetation.tree.betula.lenta.vswir.bele-2-61.ucsb.asd.spectrum.txt,0.003085,0.999386,1.000000,0.000488,0.987922,1.000000,0.001573,0.999786,1.000000,0.000500,1.000000,0.000000,0.000508,1.000000,0.000000
"Betula papyrifera (BEPA-1-31)",BEPA-1-31,becknic,vegetation,vegetation.tree.betula.papyrifera.tir.bepa-1-31.ucsb.nicolet.spectrum.txt,0.000187,1.000000,0.000000,0.000150,1.000000,0.000000,0.000240,1.000000,0.000000,0.003332,0.556852,0.999750,0.001966,0.939457,1.000000
"Betula papyrifera (BEPA-1-33)",BEPA-1-33,becknic,vegetation,vegetation.tree.betula.papyrifera.tir.bepa-1-33.ucsb.nicolet.spectrum.txt,0.000332,1.000000,0.000000,0.000213,1.000000,0.000000,0.000366,1.000000,0.000000,0.004048,0.779641,0.999750,0.002073,0.954074,1.000000
"Betula papyrifera (BEPA-2-35)",BEPA-2-35,becknic,vegetation,vegetation.tree.betula.papyrifera.tir.bepa-2-35.ucsb.nicolet.spectrum.txt,0.000175,1.000000,0.000000,0.000139,1.000000,0.000000,0.000219,1.000000,0.000000,0.003040,0.549010,0.999750,0.001858,0.977631,1.000000
"Betula papyrifera (BEPA-2-37)",BEPA-2-37,becknic,vegetation,vegetation.tree.betula.papyrifera.tir.bepa-2-37.ucsb.nicolet.spectrum.txt,0.000493,1.000000,0.000000,0.000389,1.000000,0.000000,0.000624,1.000000,0.000000,0.004365,0.808119,0.999750,0.002404,0.934027,1.000000
"Betula papyrifera (BEPA-1-31)",BEPA-1-31,becknic,vegetation,vegetation.tree.betula.papyrifera.vswir.bepa-1-31.ucsb.asd.spectrum.txt,0.002839,0.999432,1.000000,0.000357,0.984536,1.000000,0.001068,0.999914,1.000000,0.000221,1.000000,0.000000,0.000332,1.000000,0.000000
"Betula papyrifera (BEPA-1-33)",BEPA-1-33,becknic,vegetation,vegetation.tree.betula.papyrifera.vswir.bepa-1-33.ucsb.asd.spectrum.txt,0.002927,0.999396,1.000000,0.000532,0.919514,1.000000,0.001361,0.999831,1.000000,0.000452,1.000000,0.000000,0.000385,1.000000,0.000000
"Betula papyrifera (BEPA-2-35)",BEPA-2-35,becknic,vegetation,vegetation.tree.betula.papyrifera.vswir.bepa-2-35.ucsb.asd.spectrum.txt,0.003373,0.999386,1.000000,0.001543,0.962312,1.000000,0.001293,0.999908,1.000000,0.000465,1.000000,0.000000,0.000381,1.000000,0.000000
"Betula papyrifera (BEPA-2-37)",BEPA-2-37,becknic,vegetation,vegetation.tree.betula.papyrifera.vswir.bepa-2-37.ucsb.asd.spectrum.txt,0.003303,0.999284,1.000000,0.000413,0.974643,1.000000,0.001463,0.999835,1.000000,0.000302,1.000000,0.000000,0.000361,1.000000,0.000000
"Brachychiton discolor (JPL082)",JPL082,becknic,vegetation,vegetation.tree.brachychiton.discolor.tir.jpl082.jpl.nicolet.spectrum.txt,0.000148,1.000000,0.000000,0.000118,1.000000,0.000000,0.000184,1.000000,0.000000,0.003014,0.687879,0.999750,0.000815,0.976854,1.000000
"Brachychiton discolor (JPL083)",JPL083,becknic,vegetation,vegetation.tree.brachychiton.discolor.tir.jpl083.jpl.nicolet.spectrum.txt,0.000154,1.000000,0.000000,0.000122,1.000000,0.000000,0.000191,1.000000,0.000000,0.003101,0.657672,0.999750,0.000807,0.988494,1.000000
"Brachychiton discolor (JPL102)",JPL102,becknic,vegetation,vegetation.tree.brachychiton.discolor.tir.jpl102.jpl.nicolet.spectrum.txt,0.000167,1.000000,0.000000,0.000133,1.000000,0.000000,0.000208,1.000000,0.000000,0.002840,0.753566,0.999750,0.001116,0.962782,1.000000
"Brachychiton discolor (JPL082)",JPL082,becknic,vegetation,vegetation.tree.brachychiton.discolor.vswir.jpl082.jpl.asd.spectrum.txt,0.002933,0.999477,1.000000,0.001242,0.926532,1.000000,0.001749,0.999818,1.000000,0.000294,1.000000,0.000000,0.000357,1.000000,0.000000
"Brachychiton discolor (JPL083)",JPL083,becknic,vegetation,vegetation.tree.brachychiton.discolor.vswir.jpl083.jpl.asd.spectrum.txt,0.002981,0.999481,1.000000,0.001056,0.932052,1.000000,0.001840,0.999808,1.000000,0.000277,1.000000,0.000000,0.000349,1.000000,0.000000
"Brachychiton discolor (JPL102)",JPL102,becknic,vegetation,vegetation.tree.brachychiton.discolor.vswir.jpl102.jpl.asd.spectrum.txt,0.003865,0.999178,1.000000,0.001573,0.852305,1.000000,0.002786,0.999503,1.000000,0.000421,1.000000,0.000000,0.000531,1.000000,0.000000
"Brachychiton rupestris (JPL084)",JPL084,becknic,vegetation,vegetation.tree.brachychiton.rupestris.tir.jpl084.jpl.nicolet.spectrum.txt,0.000119,1.000000,0.000000,0.000095,1.000000,0.000000,0.000148,1.000000,0.000000,0.002410,0.609775,0.999750,0.000798,0.756815,1.000000
"Brachychiton rupestris (JPL085)",JPL085,becknic,vegetation,vegetation.tree.brachychiton.rupestris.tir.jpl085.jpl.nicolet.spectrum.txt,0.000116,1.000000,0.000000,0.000093,1.000000,0.000000,0.000145,1.000000,0.000000,0.002499,0.567749,0.999750,0.001050,0.638299,1.000000
"Brachychiton rupestris (JPL086)",JPL086,becknic,vegetation,vegetation.tree.brachychiton.rupestris.tir.jpl086.jpl.nicolet.spectrum.txt,0.000116,1.000000,0.000000,0.000092,1.000000,0.000000,0.000144,1.000000,0.000000,0.002737,0.538842,0.999750,0.001127,0.730627,1.000000
"Brachychiton rupestris (JPL084)",JPL084,becknic,vegetation,vegetation.tree.brachychiton.rupestris.vswir.jpl084.jpl.asd.spectrum.txt,0.003070,0.999366,1.000000,0.001128,0.939573,1.000000,0.001329,0.999880,1.000000,0.000462,1.000000,0.000000,0.000383,1.000000,0.000000
"Brachychiton rupestris (JPL085)",JPL085,becknic,vegetation,vegetation.tree.brachychiton.rupestris.vswir.jpl085.jpl.asd.spectrum.txt,0.002939,0.999371,1.000000,0.001435,0.904954,1.000000,0.001471,0.999821,1.000000,0.000290,1.000000,0.000000,0.000355,1.000000,0.000000
"Brachychiton rupestris (JPL086)",JPL086,becknic,vegetation,vegetation.tree.brachychiton.rupestris.vswir.jpl086.jpl.asd.spectrum.txt,0.003167,0.999419,1.000000,0.001086,0.954902,1.000000,0.001464,0.999872,1.000000,0.000395,1.000000,0.000000,0.000389,1.000000,0.000000
"Caesalpina cacalaco (JPL138)",JPL138,becknic,vegetation,vegetation.tree.caesalpina.cacalaco.vswir.jpl138.jpl.asd.spectrum.txt,0.001780,0.999867,1.000000,0.001440,0.974840,1.000000,0.001246,0.999925,1.000000,0.000216,1.000000,0.000000,0.000332,1.000000,0.000000
"Caesalpinia cacalaco (JPL067)",JPL067,becknic,vegetation,vegetation.tree.caesalpinia.cacalaco.tir.jpl067.jpl.nicolet.spectrum.txt,0.000131,1.000000,0.000000,0.000104,1.000000,0.000000,0.000162,1.000000,0.000000,0.001923,0.831190,0.999750,0.001181,0.899011,1.000000
"Caesalpinia cacalaco (JPL071)",JPL071,becknic,vegetation,vegetation.tree.caesalpinia.cacalaco.tir.jpl071.jpl.nicolet.spectrum.txt,0.000138,1.000000,0.000000,0.000110,1.000000,0.000000,0.000171,1.000000,0.000000,0.002469,0.829208,0.999750,0.001130,0.929651,1.000000
"Caesalpinia cacalaco (JPL241)",JPL241,becknic,vegetation,vegetation.tree.caesalpinia.cacalaco.tir.jpl241.jpl.nicolet.spectrum.txt,0.000106,1.000000,0.000000,0.000084,1.000000,0.000000,0.000131,1.000000,0.000000,0.003268,0.719331,0.999750,0.001623,0.849324,1.000000
"Caesalpinia cacalaco (JPL067)",JPL067,becknic,vegetation,vegetation.tree.caesalpinia.cacalaco.vswir.jpl067.jpl.asd.spectrum.txt,0.002723,0.999657,1.000000,0.001080,0.966820,1.000000,0.001508,0.999891,1.000000,0.000250,1.000000,0.000000,0.000336,1.000000,0.000000
"Caesalpinia cacalaco (JPL071)",JPL071,becknic,vegetation,vegetation.tree.caesalpinia.cacalaco.vswir.jpl071.jpl.asd.spectrum.txt,0.002874,0.999632,1.000000,0.001474,0.922941,1.000000,0.001310,0.999923,1.000000,0.000226,1.000000,0.000000,0.000330,1.000000,0.000000
"Caesalpinia cacalaco (JPL241)",JPL241,becknic,vegetation,vegetation.tree.caesalpinia.cacalaco.vswir.jpl241.jpl.asd.spectrum.txt,0.002849,0.999672,1.000000,0.002012,0.945986,1.000000,0.001204,0.999943,1.000000,0.000263,1.000000,0.000000,0.000342,1.000000,0.000000
"Calocedrus decrruens 1 (VH049)",VH049,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh049.ucsb.nicolet.spectrum.txt,0.000190,1.000000,0.000000,0.000153,1.000000,0.000000,0.000245,1.000000,0.000000,0.002275,0.907024,0.999750,0.001484,0.557480,1.000000
"Calocedrus decrruens 1 (VH050)",VH050,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh050.ucsb.nicolet.spectrum.txt,0.000176,1.000000,0.000000,0.000140,1.000000,0.000000,0.000221,1.000000,0.000000,0.002110,0.870781,0.999750,0.001503,0.591791,1.000000
"Calocedrus decrruens 2 (VH055)",VH055,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh055.ucsb.nicolet.spectrum.txt,0.000192,1.000000,0.000000,0.000154,1.000000,0.000000,0.000248,1.000000,0.000000,0.002309,0.889495,0.999750,0.001789,0.620077,1.000000
"Calocedrus decrruens 2 (VH056)",VH056,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh056.ucsb.nicolet.spectrum.txt,0.000210,1.000000,0.000000,0.000168,1.000000,0.000000,0.000274,1.000000,0.000000,0.003049,0.878000,0.999750,0.001942,0.607215,1.000000
"Calocedrus decrruens 3 (VH059)",VH059,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh059.ucsb.nicolet.spectrum.txt,0.000195,1.000000,0.000000,0.000158,1.000000,0.000000,0.000255,1.000000,0.000000,0.001714,0.951403,0.999750,0.001082,0.818593,1.000000
"Calocedrus decrruens 3 (VH060)",VH060,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh060.ucsb.nicolet.spectrum.txt,0.000164,1.000000,0.000000,0.000130,1.000000,0.000000,0.000203,1.000000,0.000000,0.001996,0.856263,0.999750,0.001331,0.577966,1.000000
"Calocedrus decrruens 1 (VH145)",VH145,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh145.ucsb.nicolet.spectrum.txt,0.000184,1.000000,0.000000,0.000147,1.000000,0.000000,0.000234,1.000000,0.000000,0.002352,0.881176,0.999750,0.001884,0.663984,1.000000
"Calocedrus decrruens 1 (VH146)",VH146,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh146.ucsb.nicolet.spectrum.txt,0.000177,1.000000,0.000000,0.000141,1.000000,0.000000,0.000223,1.000000,0.000000,0.002090,0.901886,0.999750,0.001481,0.643051,1.000000
"Calocedrus decrruens 2 (VH151)",VH151,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh151.ucsb.nicolet.spectrum.txt,0.000224,1.000000,0.000000,0.000176,1.000000,0.000000,0.000290,1.000000,0.000000,0.002792,0.896156,0.999750,0.001775,0.661105,1.000000
"Calocedrus decrruens 2 (VH152)",VH152,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh152.ucsb.nicolet.spectrum.txt,0.000204,1.000000,0.000000,0.000164,1.000000,0.000000,0.000266,1.000000,0.000000,0.003146,0.877081,0.999750,0.001652,0.689213,1.000000
"Calocedrus decrruens 3 (VH155)",VH155,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh155.ucsb.nicolet.spectrum.txt,0.000159,1.000000,0.000000,0.000126,1.000000,0.000000,0.000197,1.000000,0.000000,0.002379,0.820284,0.999750,0.001228,0.640618,1.000000
"Calocedrus decrruens 3 (VH156)",VH156,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh156.ucsb.nicolet.spectrum.txt,0.000186,1.000000,0.000000,0.000149,1.000000,0.000000,0.000237,1.000000,0.000000,0.002581,0.871766,0.999750,0.001498,0.562162,1.000000
"Calocedrus decrruens 1 (VH241)",VH241,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh241.ucsb.nicolet.spectrum.txt,0.000225,1.000000,0.000000,0.000177,1.000000,0.000000,0.000292,1.000000,0.000000,0.002842,0.836468,0.999750,0.001866,0.631020,1.000000
"Calocedrus decrruens 1 (VH242)",VH242,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh242.ucsb.nicolet.spectrum.txt,0.000243,1.000000,0.000000,0.000186,1.000000,0.000000,0.000314,1.000000,0.000000,0.002778,0.865259,0.999750,0.001722,0.605763,1.000000
"Calocedrus decrruens 2 (VH247)",VH247,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh247.ucsb.nicolet.spectrum.txt,0.000260,1.000000,0.000000,0.000193,1.000000,0.000000,0.000332,1.000000,0.000000,0.002657,0.907755,0.999750,0.001801,0.542633,1.000000
"Calocedrus decrruens 2 (VH248)",VH248,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh248.ucsb.nicolet.spectrum.txt,0.000452,1.000000,0.000000,0.000236,1.000000,0.000000,0.000424,1.000000,0.000000,0.002841,0.894755,0.999750,0.001958,0.588393,1.000000
"Calocedrus decrruens 3 (VH251)",VH251,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh251.ucsb.nicolet.spectrum.txt,0.000170,1.000000,0.000000,0.000135,1.000000,0.000000,0.000212,1.000000,0.000000,0.002297,0.841429,0.999750,0.001968,0.648789,1.000000
"Calocedrus decrruens 3 (VH252)",VH252,becknic,vegetation,vegetation.tree.calocedrus.decurrens.tir.vh252.ucsb.nicolet.spectrum.txt,0.000386,1.000000,0.000000,0.000276,1.000000,0.000000,0.000504,1.000000,0.000000,0.002610,0.827406,0.999750,0.001432,0.794916,1.000000
"Calocedrus decrruens 1 (VH049)",VH049,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh049.ucsb.asd.spectrum.txt,0.001458,0.999905,1.000000,0.000834,0.995022,1.000000,0.001575,0.999881,1.000000,0.000237,1.000000,0.000000,0.000330,1.000000,0.000000
"Calocedrus decrruens 1 (VH050)",VH050,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh050.ucsb.asd.spectrum.txt,0.002347,0.999838,1.000000,0.000938,0.997021,1.000000,0.001922,0.999855,1.000000,0.000248,1.000000,0.000000,0.000335,1.000000,0.000000
"Calocedrus decrruens 2 (VH055)",VH055,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh055.ucsb.asd.spectrum.txt,0.001067,0.999960,1.000000,0.001035,0.994562,1.000000,0.001679,0.999899,1.000000,0.000245,1.000000,0.000000,0.000333,1.000000,0.000000
"Calocedrus decrruens 2 (VH056)",VH056,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh056.ucsb.asd.spectrum.txt,0.001829,0.999883,1.000000,0.001316,0.985869,1.000000,0.001184,0.999940,1.000000,0.000245,1.000000,0.000000,0.000333,1.000000,0.000000
"Calocedrus decrruens 3 (VH059)",VH059,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh059.ucsb.asd.spectrum.txt,0.001982,0.999836,1.000000,0.001362,0.991059,1.000000,0.001832,0.999855,1.000000,0.000255,1.000000,0.000000,0.000339,1.000000,0.000000
"Calocedrus decrruens 3 (VH060)",VH060,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh060.ucsb.asd.spectrum.txt,0.000999,0.999961,1.000000,0.000956,0.995226,1.000000,0.001740,0.999873,1.000000,0.000213,1.000000,0.000000,0.000328,1.000000,0.000000
"Calocedrus decrruens 1 (VH145)",VH145,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh145.ucsb.asd.spectrum.txt,0.001545,0.999882,1.000000,0.000616,0.994970,1.000000,0.001182,0.999925,1.000000,0.000214,1.000000,0.000000,0.000329,1.000000,0.000000
"Calocedrus decrruens 1 (VH146)",VH146,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh146.ucsb.asd.spectrum.txt,0.006204,0.998846,1.000000,0.001249,0.994543,1.000000,0.001245,0.999935,1.000000,0.000223,1.000000,0.000000,0.000331,1.000000,0.000000
"Calocedrus decrruens 2 (VH151)",VH151,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh151.ucsb.asd.spectrum.txt,0.001947,0.999855,1.000000,0.001167,0.990290,1.000000,0.001429,0.999920,1.000000,0.000358,1.000000,0.000000,0.000381,1.000000,0.000000
"Calocedrus decrruens 2 (VH152)",VH152,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh152.ucsb.asd.spectrum.txt,0.003724,0.999628,1.000000,0.001723,0.989625,1.000000,0.001906,0.999876,1.000000,0.000241,1.000000,0.000000,0.000330,1.000000,0.000000
"Calocedrus decrruens 3 (VH155)",VH155,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh155.ucsb.asd.spectrum.txt,0.001806,0.999877,1.000000,0.001656,0.981172,1.000000,0.001679,0.999885,1.000000,0.000253,1.000000,0.000000,0.000338,1.000000,0.000000
"Calocedrus decrruens 3 (VH156)",VH156,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh156.ucsb.asd.spectrum.txt,0.001888,0.999871,1.000000,0.001091,0.991613,1.000000,0.001274,0.999932,1.000000,0.000256,1.000000,0.000000,0.000340,1.000000,0.000000
"Calocedrus decrruens 1 (VH241)",VH241,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh241.ucsb.asd.spectrum.txt,0.001345,0.999936,1.000000,0.000868,0.995802,1.000000,0.001452,0.999918,1.000000,0.000351,1.000000,0.000000,0.000379,1.000000,0.000000
"Calocedrus decrruens 1 (VH242)",VH242,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh242.ucsb.asd.spectrum.txt,0.001323,0.999932,1.000000,0.001535,0.979674,1.000000,0.000954,0.999958,1.000000,0.000234,1.000000,0.000000,0.000330,1.000000,0.000000
"Calocedrus decrruens 2 (VH247)",VH247,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh247.ucsb.asd.spectrum.txt,0.001264,0.999947,1.000000,0.000976,0.992340,1.000000,0.001360,0.999928,1.000000,0.000277,1.000000,0.000000,0.000350,1.000000,0.000000
"Calocedrus decrruens 2 (VH248)",VH248,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh248.ucsb.asd.spectrum.txt,0.001892,0.999887,1.000000,0.001796,0.970680,1.000000,0.001008,0.999961,1.000000,0.000246,1.000000,0.000000,0.000333,1.000000,0.000000
"Calocedrus decrruens 3 (VH251)",VH251,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh251.ucsb.asd.spectrum.txt,0.001321,0.999926,1.000000,0.000986,0.994288,1.000000,0.001383,0.999915,1.000000,0.000229,1.000000,0.000000,0.000330,1.000000,0.000000
"Calocedrus decrruens 3 (VH252)",VH252,becknic,vegetation,vegetation.tree.calocedrus.decurrens.vswir.vh252.ucsb.asd.spectrum.txt,0.001106,0.999955,1.000000,0.001544,0.987542,1.000000,0.001154,0.999943,1.000000,0.000246,1.000000,0.000000,0.000333,1.000000,0.000000
"Calodendrum capense (JPL193)",JPL193,becknic,vegetation,vegetation.tree.calodendrum.capense.tir.jpl193.jpl.nicolet.spectrum.txt,0.000135,1.000000,0.000000,0.000107,1.000000,0.000000,0.000167,1.000000,0.000000,0.001048,0.914461,0.999750,0.000760,0.979058,1.000000
"Calodendrum capense (JPL123)",JPL123,becknic,vegetation,vegetation.tree.calodendrum.capense.vswir.jpl123.jpl.asd.spectrum.txt,0.001895,0.999777,1.000000,0.002519,0.894778,1.000000,0.001646,0.999793,1.000000,0.000493,1.000000,0.000000,0.000417,1.000000,0.000000
"Calodendrum capense (JPL193)",JPL193,becknic,vegetation,vegetation.tree.calodendrum.capense.vswir.jpl193.jpl.asd.spectrum.txt,0.002527,0.999646,1.000000,0.001220,0.944809,1.000000,0.001549,0.999845,1.000000,0.000448,1.000000,0.000000,0.000386,1.000000,0.000000
"Casimiroa edulis (JPL217)",JPL217,becknic,vegetation,vegetation.tree.casimiroa.edulis.tir.jpl217.jpl.nicolet.spectrum.txt,0.000127,1.000000,0.000000,0.000101,1.000000,0.000000,0.000158,1.000000,0.000000,0.001166,0.898259,0.999750,0.000730,0.960174,1.000000
"Casimiroa edulis (JPL144)",JPL144,becknic,vegetation,vegetation.tree.casimiroa.edulis.vswir.jpl144.jpl.asd.spectrum.txt,0.001526,0.999807,1.000000,0.000966,0.961731,1.000000,0.001070,0.999894,1.000000,0.000230,1.000000,0.000000,0.000289,1.000000,0.000000
"Casimiroa edulis (JPL217)",JPL217,becknic,vegetation,vegetation.tree.casimiroa.edulis.vswir.jpl217.jpl.asd.spectrum.txt,0.001757,0.999819,1.000000,0.001616,0.912621,1.000000,0.001355,0.999887,1.000000,0.000301,1.000000,0.000000,0.000360,1.000000,0.000000
"Cassia leptophylla (JPL092)",JPL092,becknic,vegetation,vegetation.tree.cassia.leptophylla.tir.jpl092.jpl.nicolet.spectrum.txt,0.000259,1.000000,0.000000,0.000192,1.000000,0.000000,0.000330,1.000000,0.000000,0.001704,0.970735,0.999750,0.000989,0.981368,1.000000
"Cassia leptophylla (JPL253)",JPL253,becknic,vegetation,vegetation.tree.cassia.leptophylla.tir.jpl253.jpl.nicolet.spectrum.txt,0.000182,1.000000,0.000000,0.000145,1.000000,0.000000,0.000230,1.000000,0.000000,0.002151,0.874996,0.999750,0.000867,0.984833,1.000000
"Cassia leptophylla (JPL254)",JPL254,becknic,vegetation,vegetation.tree.cassia.leptophylla.tir.jpl254.jpl.nicolet.spectrum.txt,0.000198,1.000000,0.000000,0.000160,1.000000,0.000000,0.000258,1.000000,0.000000,0.001279,0.972789,0.999750,0.000789,0.980770,1.000000
"Cassia leptophylla (JPL092)",JPL092,becknic,vegetation,vegetation.tree.cassia.leptophylla.vswir.jpl092.jpl.asd.spectrum.txt,0.003173,0.999499,1.000000,0.001310,0.893803,1.000000,0.001941,0.999721,1.000000,0.000532,1.000000,0.000000,0.000509,1.000000,0.000000
"Cassia leptophylla (JPL253)",JPL253,becknic,vegetation,vegetation.tree.cassia.leptophylla.vswir.jpl253.jpl.asd.spectrum.txt,0.001966,0.999766,1.000000,0.000768,0.913231,1.000000,0.001602,0.999811,1.000000,0.000397,1.000000,0.000000,0.000389,1.000000,0.000000
"Cassia leptophylla (JPL254)",JPL254,becknic,vegetation,vegetation.tree.cassia.leptophylla.vswir.jpl254.jpl.asd.spectrum.txt,0.001399,0.999901,1.000000,0.003169,0.911475,1.000000,0.001488,0.999875,1.000000,0.000478,1.000000,0.000000,0.000368,1.000000,0.000000
"Cedrus atlantica (JPL222)",JPL222,becknic,vegetation,vegetation.tree.cedrus.atlantica.tir.jpl222.jpl.nicolet.spectrum.txt,0.000178,1.000000,0.000000,0.000142,1.000000,0.000000,0.000224,1.000000,0.000000,0.000579,0.976415,0.999750,0.000666,0.751282,1.000000
"Cedrus atlantica (JPL109)",JPL109,becknic,vegetation,vegetation.tree.cedrus.atlantica.vswir.jpl109.jpl.asd.spectrum.txt,0.001576,0.999602,1.000000,0.002260,0.965989,1.000000,0.000645,0.999958,1.000000,0.000245,1.000000,0.000000,0.000249,1.000000,0.000000
"Cedrus atlantica (JPL152)",JPL152,becknic,vegetation,vegetation.tree.cedrus.atlantica.vswir.jpl152.jpl.asd.spectrum.txt,0.001359,0.999817,1.000000,0.001192,0.973276,1.000000,0.000762,0.999949,1.000000,0.000216,1.000000,0.000000,0.000215,1.000000,0.000000
"Cedrus atlantica (JPL222)",JPL222,becknic,vegetation,vegetation.tree.cedrus.atlantica.vswir.jpl222.jpl.asd.spectrum.txt,0.001139,0.999840,1.000000,0.000960,0.980173,1.000000,0.000614,0.999962,1.000000,0.000239,1.000000,0.000000,0.000238,1.000000,0.000000
"Cedrus atlantica 'glauca' (JPL177)",JPL177,becknic,vegetation,vegetation.tree.cedrus.atlantica_glauca.tir.jpl177.jpl.nicolet.spectrum.txt,0.000178,1.000000,0.000000,0.000142,1.000000,0.000000,0.000225,1.000000,0.000000,0.000662,0.973215,0.999750,0.000642,0.734455,1.000000
"Cedrus atlantica 'glauca' (JPL177)",JPL177,becknic,vegetation,vegetation.tree.cedrus.atlantica_glauca.vswir.jpl177.jpl.asd.spectrum.txt,0.001941,0.999544,1.000000,0.002012,0.963099,1.000000,0.000801,0.999942,1.000000,0.000211,1.000000,0.000000,0.000211,1.000000,0.000000
"Cedrus deodara (JPL103)",JPL103,becknic,vegetation,vegetation.tree.cedrus.deodara.tir.jpl103.jpl.nicolet.spectrum.txt,0.000153,1.000000,0.000000,0.000122,1.000000,0.000000,0.000190,1.000000,0.000000,0.000875,0.869591,0.999750,0.000622,0.833637,1.000000
"Cedrus deodara (JPL104)",JPL104,becknic,vegetation,vegetation.tree.cedrus.deodara.tir.jpl104.jpl.nicolet.spectrum.txt,0.000137,1.000000,0.000000,0.000109,1.000000,0.000000,0.000170,1.000000,0.000000,0.000905,0.882080,0.999750,0.000790,0.731776,1.000000
"Cedrus deodara (JPL105)",JPL105,becknic,vegetation,vegetation.tree.cedrus.deodara.tir.jpl105.jpl.nicolet.spectrum.txt,0.000164,1.000000,0.000000,0.000130,1.000000,0.000000,0.000203,1.000000,0.000000,0.000841,0.931470,0.999750,0.000791,0.927414,1.000000
