name,record_id,instrument,chapter,filename,VIS_rmse,VIS_variance,VIS_coverage,NIR_rmse,NIR_variance,NIR_coverage,SWIR_rmse,SWIR_variance,SWIR_coverage,MWIR_rmse,MWIR_variance,MWIR_coverage,LWIR_rmse,LWIR_variance,LWIR_coverage
"Fossiliferous Limestone (limestone_1)",limestone_1,becknic,rock,rock.sedimentary.limestone.fine.all.limestone_1.jhu.becknic.spectrum.txt,0.003446,0.999375,0.883721,0.002243,0.972811,1.000000,0.004128,0.982359,1.000000,0.007689,0.998809,1.000000,0.009022,0.982573,0.998000
"Dolomitic Limestone (limestone_2)",limestone_2,becknic,rock,rock.sedimentary.limestone.fine.all.limestone_2.jhu.becknic.spectrum.txt,0.003063,0.998033,0.883721,0.002234,0.703556,1.000000,0.003664,0.990030,1.000000,0.015910,0.995554,1.000000,0.010554,0.956685,0.998000
"Limestone (limestone_3)",limestone_3,becknic,rock,rock.sedimentary.limestone.fine.all.limestone_3.jhu.becknic.spectrum.txt,0.002269,0.994416,0.883721,0.001176,0.980468,1.000000,0.002915,0.993533,1.000000,0.011189,0.995304,1.000000,0.011950,0.986990,0.998000
"Oolitic Limestone (limestone_4)",limestone_4,becknic,rock,rock.sedimentary.limestone.fine.all.limestone_4.jhu.becknic.spectrum.txt,0.002736,0.997122,0.883721,0.002045,0.970066,1.000000,0.003775,0.988649,1.000000,0.011259,0.996406,1.000000,0.004656,0.994709,0.998000
"Lithographic Limestone (limestone_5)",limestone_5,becknic,rock,rock.sedimentary.limestone.fine.all.limestone_5.jhu.becknic.spectrum.txt,0.004281,0.998990,0.883721,0.002362,0.897485,1.000000,0.006449,0.954449,1.000000,0.009407,0.998443,1.000000,0.011592,0.981051,0.998000
"Argillaceous Limestone (limestone_6)",limestone_6,becknic,rock,rock.sedimentary.limestone.fine.all.limestone_6.jhu.becknic.spectrum.txt,0.002216,0.999501,0.883721,0.002636,0.989601,1.000000,0.004891,0.968424,1.000000,0.009170,0.997675,1.000000,0.008336,0.958812,0.998000
"Oolitic Limestone (limestone_7)",limestone_7,becknic,rock,rock.sedimentary.limestone.fine.all.limestone_7.jhu.becknic.spectrum.txt,0.002473,0.999529,0.883721,0.002391,0.946643,1.000000,0.004674,0.933073,1.000000,0.010294,0.996054,1.000000,0.009712,0.905648,0.998000
"Limestone CaCO3 (ro337)",ro337,becknic,rock,rock.sedimentary.limestone.solid.all.ro337.usgs.perknic.spectrum.txt,0.000015,1.000000,0.883721,0.000019,1.000000,1.000000,0.000061,1.000000,1.000000,0.000113,1.000000,1.000000,0.000062,1.000000,0.883894
"Limestone CaCO3 (ro350b)",ro350b,becknic,rock,rock.sedimentary.limestone.solid.all.ro350b.usgs.perknic.spectrum.txt,0.000013,1.000000,0.883721,0.000016,1.000000,1.000000,0.000042,1.000000,1.000000,0.000045,1.000000,1.000000,0.000048,1.000000,0.883894
"Limestone CaCO3 (ro353)",ro353,becknic,rock,rock.sedimentary.limestone.solid.all.ro353.usgs.perknic.spectrum.txt,0.000026,1.000000,0.883721,0.000014,1.000000,1.000000,0.000054,1.000000,1.000000,0.000054,1.000000,1.000000,0.000048,1.000000,0.883894
"Limestone CaCO3 (ro354)",ro354,becknic,rock,rock.sedimentary.limestone.solid.all.ro354.usgs.perknic.spectrum.txt,0.000036,1.000000,0.883721,0.000016,1.000000,1.000000,0.000065,0.997465,1.000000,0.000054,1.000000,1.000000,0.000047,1.000000,0.883894
"Limestone CaCO3 (ro357)",ro357,becknic,rock,rock.sedimentary.limestone.solid.all.ro357.usgs.perknic.spectrum.txt,0.000021,1.000000,0.883721,0.000019,1.000000,1.000000,0.000030,1.000000,1.000000,0.000050,1.000000,1.000000,0.000052,1.000000,0.883894
"Limestone CaCO3 (ro359)",ro359,becknic,rock,rock.sedimentary.limestone.solid.all.ro359.usgs.perknic.spectrum.txt,0.000039,1.000000,0.883721,0.000035,1.000000,1.000000,0.000074,0.996705,1.000000,0.000056,1.000000,1.000000,0.000049,1.000000,0.883894
"Limestone CaCO3 (ro360)",ro360,becknic,rock,rock.sedimentary.limestone.solid.all.ro360.usgs.perknic.spectrum.txt,0.000026,1.000000,0.883721,0.000026,1.000000,1.000000,0.000057,1.000000,1.000000,0.000052,1.000000,1.000000,0.000046,1.000000,0.883894
"Limestone CaCO3 (ro363)",ro363,becknic,rock,rock.sedimentary.limestone.solid.all.ro363.usgs.perknic.spectrum.txt,0.000035,1.000000,0.883721,0.000027,1.000000,1.000000,0.000066,0.997363,1.000000,0.000069,1.000000,1.000000,0.000076,1.000000,0.883894
"Limestone CaCO3 (ro367)",ro367,becknic,rock,rock.sedimentary.limestone.solid.all.ro367.usgs.perknic.spectrum.txt,0.000031,1.000000,0.883721,0.000026,1.000000,1.000000,0.000069,0.997259,1.000000,0.000053,1.000000,1.000000,0.000053,1.000000,0.883894
"Limestone CaCO3 (ro397)",ro397,becknic,rock,rock.sedimentary.limestone.solid.all.ro397.usgs.perknic.spectrum.txt,0.000017,1.000000,0.883721,0.000044,1.000000,1.000000,0.000058,1.000000,1.000000,0.000051,1.000000,1.000000,0.000025,1.000000,0.883894
"Ecrinal Limestone (Ward66)",Ward66,becknic,rock,rock.sedimentary.limestone.solid.all.ward66.jpl.nicolet.spectrum.txt,0.000950,1.000000,0.000000,0.000679,1.000000,0.000000,0.003765,0.992399,0.357286,0.006938,0.994192,1.000000,0.004810,0.995470,1.000000
"Chalk (Ward67)",Ward67,becknic,rock,rock.sedimentary.limestone.solid.all.ward67.jpl.nicolet.spectrum.txt,0.000719,1.000000,0.000000,0.000673,1.000000,0.000000,0.002935,0.975011,0.357286,0.008347,0.993012,1.000000,0.002644,0.993324,1.000000
"Chocolate "Marble" Limestone (Ward68)",Ward68,becknic,rock,rock.sedimentary.limestone.solid.all.ward68.jpl.nicolet.spectrum.txt,0.000456,1.000000,0.000000,0.000481,1.000000,0.000000,0.004010,0.948958,0.357286,0.009366,0.976027,1.000000,0.006921,0.991870,1.000000
"Argillaceous Limestone (Ward69)",Ward69,becknic,rock,rock.sedimentary.limestone.solid.all.ward69.jpl.nicolet.spectrum.txt,0.000471,1.000000,0.000000,0.000494,1.000000,0.000000,0.003965,0.918174,0.357286,0.005764,0.984262,1.000000,0.005331,0.983847,1.000000
"Gray Limestone (Birdseye Limestone) (Ward70)",Ward70,becknic,rock,rock.sedimentary.limestone.solid.all.ward70.jpl.nicolet.spectrum.txt,0.000470,1.000000,0.000000,0.000518,1.000000,0.000000,0.003636,0.935713,0.357286,0.005904,0.987738,1.000000,0.005028,0.994686,1.000000
"Cherty Limestone (Ward71)",Ward71,becknic,rock,rock.sedimentary.limestone.solid.all.ward71.jpl.nicolet.spectrum.txt,0.000412,1.000000,0.000000,0.000465,1.000000,0.000000,0.003882,0.963963,0.357286,0.005301,0.989050,1.000000,0.004325,0.994308,1.000000
"Oolitic Limestone (Ward72)",Ward72,becknic,rock,rock.sedimentary.limestone.solid.all.ward72.jpl.nicolet.spectrum.txt,0.000372,1.000000,0.000000,0.000220,1.000000,0.000000,0.004854,0.991805,0.357286,0.007473,0.996348,1.000000,0.004266,0.989162,1.000000
"Travertine (Calcareous Tufa) (Ward73)",Ward73,becknic,rock,rock.sedimentary.limestone.solid.all.ward73.jpl.nicolet.spectrum.txt,0.000749,1.000000,0.000000,0.000674,1.000000,0.000000,0.003254,0.981067,0.357286,0.005124,0.997025,1.000000,0.003430,0.978580,1.000000
"Dolomitic Limestone (Ward74)",Ward74,becknic,rock,rock.sedimentary.limestone.solid.all.ward74.jpl.nicolet.spectrum.txt,0.000376,1.000000,0.000000,0.000445,1.000000,0.000000,0.003311,0.952416,0.357286,0.013911,0.977931,1.000000,0.010374,0.982905,1.000000
"Ecrinal Limestone (Ward66)",Ward66,becknic,rock,rock.sedimentary.limestone.solid.vswir.ward66.jpl.perkin.spectrum.txt,0.000922,0.999776,0.883721,0.001311,0.989193,1.000000,0.002339,0.998332,1.000000,0.000807,1.000000,0.000000,0.000621,1.000000,0.000000
"Chalk (Ward67)",Ward67,becknic,rock,rock.sedimentary.limestone.solid.vswir.ward67.jpl.perkin.spectrum.txt,0.000866,0.999660,0.883721,0.001630,-0.205038,1.000000,0.001054,0.998826,1.000000,0.000917,1.000000,0.000000,0.000573,1.000000,0.000000
"Chocolate "Marble" Limestone (Ward68)",Ward68,becknic,rock,rock.sedimentary.limestone.solid.vswir.ward68.jpl.perkin.spectrum.txt,0.000969,0.999644,0.883721,0.001933,0.873349,1.000000,0.001963,0.994755,1.000000,0.000518,1.000000,0.000000,0.000340,1.000000,0.000000
"Argillaceous Limestone (Ward69)",Ward69,becknic,rock,rock.sedimentary.limestone.solid.vswir.ward69.jpl.perkin.spectrum.txt,0.000182,0.999788,0.883721,0.000915,0.941661,1.000000,0.001064,0.979373,1.000000,0.000550,1.000000,0.000000,0.000359,1.000000,0.000000
"Gray Limestone (Birdseye Limestone) (Ward70)",Ward70,becknic,rock,rock.sedimentary.limestone.solid.vswir.ward70.jpl.perkin.spectrum.txt,0.000320,0.999618,0.883721,0.000912,0.990684,1.000000,0.001524,0.992983,1.000000,0.000547,1.000000,0.000000,0.000343,1.000000,0.000000
"Cherty Limestone (Ward71)",Ward71,becknic,rock,rock.sedimentary.limestone.solid.vswir.ward71.jpl.perkin.spectrum.txt,0.000332,0.999638,0.883721,0.000843,0.973347,1.000000,0.001692,0.995203,1.000000,0.000549,1.000000,0.000000,0.000344,1.000000,0.000000
"Oolitic Limestone (Ward72)",Ward72,becknic,rock,rock.sedimentary.limestone.solid.vswir.ward72.jpl.perkin.spectrum.txt,0.000694,0.999933,0.883721,0.001847,0.997014,1.000000,0.003006,0.998249,1.000000,0.000767,1.000000,0.000000,0.000540,1.000000,0.000000
"Travertine (Calcareous Tufa) (Ward73)",Ward73,becknic,rock,rock.sedimentary.limestone.solid.vswir.ward73.jpl.perkin.spectrum.txt,0.001235,0.999809,0.883721,0.001501,0.993436,1.000000,0.001652,0.999030,1.000000,0.000866,1.000000,0.000000,0.000668,1.000000,0.000000
"Dolomitic Limestone (Ward74)",Ward74,becknic,rock,rock.sedimentary.limestone.solid.vswir.ward74.jpl.perkin.spectrum.txt,0.001051,0.994431,0.883721,0.000667,0.997505,1.000000,0.001638,0.997054,1.000000,0.000574,1.000000,0.000000,0.000443,1.000000,0.000000
"Greywacke Sandstone (greywacke_1)",greywacke_1,becknic,rock,rock.sedimentary.sandstone.coarse.all.greywacke_1.jhu.becknic.spectrum.txt,0.001342,0.986803,0.883721,0.000946,0.882436,1.000000,0.003748,0.996356,1.000000,0.001822,0.999062,1.000000,0.000901,0.999615,0.883671
"Arkosic Sandstone (sandstone_1)",sandstone_1,becknic,rock,rock.sedimentary.sandstone.coarse.all.sandstone_1.jhu.becknic.spectrum.txt,0.001920,0.999665,0.883721,0.001890,0.991403,1.000000,0.002647,0.998181,1.000000,0.004536,0.997175,1.000000,0.003582,0.996486,0.883671
"Glauconitic Sandstone (sandstone_2)",sandstone_2,becknic,rock,rock.sedimentary.sandstone.coarse.all.sandstone_2.jhu.becknic.spectrum.txt,0.001653,0.997423,0.883721,0.001113,0.858950,1.000000,0.001548,0.995843,1.000000,0.001464,0.998934,1.000000,0.000849,0.999235,0.883671
"Sandstone (Micaceous Red) (sandstone_3)",sandstone_3,becknic,rock,rock.sedimentary.sandstone.coarse.all.sandstone_3.jhu.becknic.spectrum.txt,0.001812,0.998979,0.883721,0.001946,0.950907,1.000000,0.000978,0.981155,1.000000,0.003531,0.993842,1.000000,0.000856,0.999407,0.883671
"Ferruginous Sandstone (sandstone_4)",sandstone_4,becknic,rock,rock.sedimentary.sandstone.coarse.all.sandstone_4.jhu.becknic.spectrum.txt,0.001767,0.998574,0.883721,0.002280,0.900694,1.000000,0.001059,0.985594,1.000000,0.003935,0.993372,1.000000,0.001519,0.999368,0.883671
"Purple-banded Sandstone (sandstone_6)",sandstone_6,becknic,rock,rock.sedimentary.sandstone.coarse.all.sandstone_6.jhu.becknic.spectrum.txt,0.002992,0.998599,0.883721,0.002180,0.954531,1.000000,0.005241,0.986389,1.000000,0.005323,0.996461,1.000000,0.004501,0.989555,0.998012
"Sandstone (Red) (sandstone_7)",sandstone_7,becknic,rock,rock.sedimentary.sandstone.coarse.all.sandstone_7.jhu.becknic.spectrum.txt,0.003599,0.999398,0.883721,0.002332,0.998415,1.000000,0.006242,0.994435,1.000000,0.007653,0.995571,1.000000,0.004109,0.990802,0.998012
"Greywacke Sandstone (greywacke_1)",greywacke_1,becknic,rock,rock.sedimentary.sandstone.fine.all.greywacke_1.jhu.becknic.spectrum.txt,0.001995,0.998344,0.883721,0.002192,0.976469,1.000000,0.003512,0.997652,1.000000,0.004533,0.999398,1.000000,0.001714,0.992388,0.998000
"Arkosic Sandstone (sandstone_1)",sandstone_1,becknic,rock,rock.sedimentary.sandstone.fine.all.sandstone_1.jhu.becknic.spectrum.txt,0.003522,0.999209,0.883721,0.002500,0.975123,1.000000,0.005905,0.947953,1.000000,0.004838,0.999467,1.000000,0.004526,0.969087,0.998000
"Glauconitic Sandstone (sandstone_2)",sandstone_2,becknic,rock,rock.sedimentary.sandstone.fine.all.sandstone_2.jhu.becknic.spectrum.txt,0.002290,0.998922,0.883721,0.002549,0.971668,1.000000,0.002566,0.997686,1.000000,0.003878,0.999259,1.000000,0.001607,0.991396,0.998000
"Sandstone (Micaceous Red) (sandstone_3)",sandstone_3,becknic,rock,rock.sedimentary.sandstone.fine.all.sandstone_3.jhu.becknic.spectrum.txt,0.002018,0.999574,0.883721,0.002549,0.981973,1.000000,0.002841,0.986748,1.000000,0.009111,0.995166,1.000000,0.002214,0.986004,0.998000
"Ferruginous Sandstone (sandstone_4)",sandstone_4,becknic,rock,rock.sedimentary.sandstone.fine.all.sandstone_4.jhu.becknic.spectrum.txt,0.002405,0.999226,0.883721,0.002624,0.867921,1.000000,0.002415,0.990350,1.000000,0.010153,0.994941,1.000000,0.007221,0.946393,0.998000
"Purple-banded Sandstone (sandstone_6)",sandstone_6,becknic,rock,rock.sedimentary.sandstone.fine.all.sandstone_6.jhu.becknic.spectrum.txt,0.004040,0.998639,0.883721,0.002130,0.889476,1.000000,0.006930,0.955073,1.000000,0.008054,0.997871,1.000000,0.002596,0.983658,0.998000
"Sandstone (Red) (sandstone_7)",sandstone_7,becknic,rock,rock.sedimentary.sandstone.fine.all.sandstone_7.jhu.becknic.spectrum.txt,0.003264,0.999621,0.883721,0.002383,0.994040,1.000000,0.004118,0.960426,1.000000,0.004533,0.999398,1.000000,0.001714,0.992388,0.998000
"Gray Sandstone (Ward58)",Ward58,becknic,rock,rock.sedimentary.sandstone.solid.all.ward58.jpl.nicolet.spectrum.txt,0.000434,1.000000,0.000000,0.000661,1.000000,0.000000,0.004500,0.986532,0.357286,0.004126,0.999182,1.000000,0.002365,0.999536,1.000000
"Red Sandstone (Ward59)",Ward59,becknic,rock,rock.sedimentary.sandstone.solid.all.ward59.jpl.nicolet.spectrum.txt,0.000878,1.000000,0.000000,0.000678,1.000000,0.000000,0.003546,0.949235,0.357286,0.005848,0.997567,1.000000,0.002807,0.999523,1.000000
"Micaceous Sandstone (Brownstone) (Ward60)",Ward60,becknic,rock,rock.sedimentary.sandstone.solid.all.ward60.jpl.nicolet.spectrum.txt,0.000473,1.000000,0.000000,0.000548,1.000000,0.000000,0.003333,0.603125,0.357286,0.002387,0.998131,1.000000,0.001993,0.999104,1.000000
"Sandstone (Flagstone) (Ward61)",Ward61,becknic,rock,rock.sedimentary.sandstone.solid.all.ward61.jpl.nicolet.spectrum.txt,0.000470,1.000000,0.000000,0.000518,1.000000,0.000000,0.003270,0.913027,0.357286,0.002246,0.997083,1.000000,0.002274,0.999138,1.000000
"Arkose (Ward62)",Ward62,becknic,rock,rock.sedimentary.sandstone.solid.all.ward62.jpl.nicolet.spectrum.txt,0.000507,1.000000,0.000000,0.000462,1.000000,0.000000,0.002609,0.756209,0.357286,0.002594,0.998825,1.000000,0.002117,0.998915,1.000000
"Argillaceous Sandstone (Ward63)",Ward63,becknic,rock,rock.sedimentary.sandstone.solid.all.ward63.jpl.nicolet.spectrum.txt,0.000802,1.000000,0.000000,0.000484,1.000000,0.000000,0.002459,0.980387,0.357286,0.002697,0.998187,1.000000,0.001746,0.998973,1.000000
"Glauconitic Sandstone (Ward64)",Ward64,becknic,rock,rock.sedimentary.sandstone.solid.all.ward64.jpl.nicolet.spectrum.txt,0.000599,1.000000,0.000000,0.000469,1.000000,0.000000,0.002938,0.985067,0.357286,0.001722,0.997943,1.000000,0.001074,0.981612,1.000000
"Gray Sandstone (Ward58)",Ward58,becknic,rock,rock.sedimentary.sandstone.solid.vswir.ward58.jpl.perkin.spectrum.txt,0.000461,0.999936,0.883721,0.002031,0.767753,1.000000,0.003386,0.994232,1.000000,0.000657,1.000000,0.000000,0.000571,1.000000,0.000000
"Red Sandstone (Ward59)",Ward59,becknic,rock,rock.sedimentary.sandstone.solid.vswir.ward59.jpl.perkin.spectrum.txt,0.001594,0.999770,0.883721,0.003023,0.978878,1.000000,0.002108,0.990610,1.000000,0.000871,1.000000,0.000000,0.000564,1.000000,0.000000
"Micaceous Sandstone (Brownstone) (Ward60)",Ward60,becknic,rock,rock.sedimentary.sandstone.solid.vswir.ward60.jpl.perkin.spectrum.txt,0.000628,0.999565,0.883721,0.001647,0.826998,1.000000,0.000609,0.973845,1.000000,0.000490,1.000000,0.000000,0.000346,1.000000,0.000000
"Sandstone (Flagstone) (Ward61)",Ward61,becknic,rock,rock.sedimentary.sandstone.solid.vswir.ward61.jpl.perkin.spectrum.txt,0.000396,0.999283,0.883721,0.001125,0.920086,1.000000,0.000932,0.993599,1.000000,0.000519,1.000000,0.000000,0.000362,1.000000,0.000000
"Arkose (Ward62)",Ward62,becknic,rock,rock.sedimentary.sandstone.solid.vswir.ward62.jpl.perkin.spectrum.txt,0.000637,0.999870,0.883721,0.002210,0.213160,1.000000,0.001014,0.994638,1.000000,0.000813,1.000000,0.000000,0.000625,1.000000,0.000000
"Argillaceous Sandstone (Ward63)",Ward63,becknic,rock,rock.sedimentary.sandstone.solid.vswir.ward63.jpl.perkin.spectrum.txt,0.000714,0.999352,0.883721,0.001558,0.798321,1.000000,0.001501,0.995933,1.000000,0.000792,1.000000,0.000000,0.000605,1.000000,0.000000
"Glauconitic Sandstone (Ward64)",Ward64,becknic,rock,rock.sedimentary.sandstone.solid.vswir.ward64.jpl.perkin.spectrum.txt,0.001389,0.998777,0.883721,0.000832,0.870994,1.000000,0.001392,0.998988,1.000000,0.000725,1.000000,0.000000,0.000532,1.000000,0.000000
"Shale (Arenaceous) (shale_1)",shale_1,becknic,rock,rock.sedimentary.shale.coarse.all.shale_1.jhu.becknic.spectrum.txt,0.001175,0.998272,0.883721,0.000973,0.982317,1.000000,0.003573,0.993848,1.000000,0.001569,0.998960,1.000000,0.001152,0.994555,0.883671
"Shale (Phosphatic) (shale_2)",shale_2,becknic,rock,rock.sedimentary.shale.coarse.all.shale_2.jhu.becknic.spectrum.txt,0.001278,0.998108,0.883721,0.002085,0.996626,1.000000,0.002268,0.998573,1.000000,0.007465,0.984566,1.000000,0.003074,0.988253,0.883671
"Shale (Calcareous) (shale_3)",shale_3,becknic,rock,rock.sedimentary.shale.coarse.all.shale_3.jhu.becknic.spectrum.txt,0.001887,0.995578,0.883721,0.001317,0.490591,1.000000,0.001636,0.993842,1.000000,0.004241,0.994398,1.000000,0.001778,0.991298,0.883671
"Black Shale (shale_4)",shale_4,becknic,rock,rock.sedimentary.shale.coarse.all.shale_4.jhu.becknic.spectrum.txt,0.000681,0.998115,0.883721,0.000552,0.851684,1.000000,0.000540,0.990018,1.000000,0.001004,0.993514,1.000000,0.001260,0.992799,0.883671
"Illite-bearing Shale (shale_5)",shale_5,becknic,rock,rock.sedimentary.shale.coarse.all.shale_5.jhu.becknic.spectrum.txt,0.001077,0.994685,0.883721,0.000929,0.978909,1.000000,0.002348,0.992593,1.000000,0.001157,0.998474,1.000000,0.000719,0.997992,0.883671
"Carbonaceous Shale (shale_6)",shale_6,becknic,rock,rock.sedimentary.shale.coarse.all.shale_6.jhu.becknic.spectrum.txt,0.000752,0.997108,0.883721,0.000616,0.876274,1.000000,0.000961,0.960769,1.000000,0.001170,0.994236,1.000000,0.001045,0.995138,0.883671
"Argillaceous Shale (shale_7)",shale_7,becknic,rock,rock.sedimentary.shale.coarse.all.shale_7.jhu.becknic.spectrum.txt,0.000997,0.997585,0.883721,0.000711,1.000000,1.000000,0.000925,0.988888,1.000000,0.001456,0.997665,1.000000,0.000996,0.993125,0.998012
"Shale (Arenaceous) (shale_1)",shale_1,becknic,rock,rock.sedimentary.shale.fine.all.shale_1.jhu.becknic.spectrum.txt,0.001588,0.999080,0.883721,0.002666,0.988373,1.000000,0.004642,0.980613,1.000000,0.005387,0.998792,1.000000,0.001785,0.979555,0.998000
"Shale (Phosphatic) (shale_2)",shale_2,becknic,rock,rock.sedimentary.shale.fine.all.shale_2.jhu.becknic.spectrum.txt,0.001816,0.999589,0.883721,0.002061,0.998476,1.000000,0.005042,0.987030,1.000000,0.019717,0.980474,1.000000,0.007877,0.949925,0.998000
"Shale (Calcareous) (shale_3)",shale_3,becknic,rock,rock.sedimentary.shale.fine.all.shale_3.jhu.becknic.spectrum.txt,0.002109,0.998981,0.883721,0.001828,0.976489,1.000000,0.004481,0.986214,1.000000,0.006298,0.998809,1.000000,0.006851,0.973688,0.998000
"Black Shale (shale_4)",shale_4,becknic,rock,rock.sedimentary.shale.fine.all.shale_4.jhu.becknic.spectrum.txt,0.001272,0.997002,0.883721,0.000868,0.996283,1.000000,0.001646,0.997294,1.000000,0.005011,0.995883,1.000000,0.004714,0.961369,0.998000
"Illite-bearing Shale (shale_5)",shale_5,becknic,rock,rock.sedimentary.shale.fine.all.shale_5.jhu.becknic.spectrum.txt,0.002008,0.997679,0.883721,0.002178,0.854808,1.000000,0.003795,0.997848,1.000000,0.006952,0.998155,1.000000,0.002448,0.984578,0.998000
"Carbonaceous Shale (shale_6)",shale_6,becknic,rock,rock.sedimentary.shale.fine.all.shale_6.jhu.becknic.spectrum.txt,0.001024,0.998332,0.883721,0.001046,0.994422,1.000000,0.001788,0.996539,1.000000,0.005252,0.995819,1.000000,0.004262,0.976098,0.998000
"Argillaceous Shale (shale_7)",shale_7,becknic,rock,rock.sedimentary.shale.fine.all.shale_7.jhu.becknic.spectrum.txt,0.001270,0.998985,0.883721,0.001383,0.992896,1.000000,0.002539,0.995697,1.000000,0.004912,0.998468,1.000000,0.002968,0.948774,0.998000
"Phosphorite (Phop002)",Phop002,becknic,rock,rock.sedimentary.shale.solid.all.phop002.usgs.perknic.spectrum.txt,0.001177,0.999713,0.883721,0.002673,0.995733,1.000000,0.002070,0.998470,1.000000,0.005390,0.997023,1.000000,0.000982,0.991967,0.888353
"Phosphorite (Phop004)",Phop004,becknic,rock,rock.sedimentary.shale.solid.all.phop004.usgs.perknic.spectrum.txt,0.001669,0.999718,0.883721,0.002692,0.978992,1.000000,0.002467,0.998999,1.000000,0.003663,0.998419,1.000000,0.001313,0.990966,0.888353
"Phosphorite (Phop005)",Phop005,becknic,rock,rock.sedimentary.shale.solid.all.phop005.usgs.perknic.spectrum.txt,0.000986,0.999711,0.883721,0.002416,0.990732,1.000000,0.002979,0.994385,1.000000,0.005899,0.995083,1.000000,0.001591,0.998219,0.888353
"Phosphorite (Phop008)",Phop008,becknic,rock,rock.sedimentary.shale.solid.all.phop008.usgs.perknic.spectrum.txt,0.001701,0.998844,0.883721,0.003558,0.980306,1.000000,0.002143,0.998817,1.000000,0.002197,0.996289,1.000000,0.001424,0.995564,0.888353
"Phosphorite (Phop009)",Phop009,becknic,rock,rock.sedimentary.shale.solid.all.phop009.usgs.perknic.spectrum.txt,0.001779,0.999080,0.883721,0.002221,0.999117,1.000000,0.002787,0.998613,1.000000,0.003687,0.997689,1.000000,0.000786,0.997636,0.888353
"Phosphorite (Phop011)",Phop011,becknic,rock,rock.sedimentary.shale.solid.all.phop011.usgs.perknic.spectrum.txt,0.000797,0.999857,0.883721,0.001528,0.978515,1.000000,0.002156,0.995518,1.000000,0.003133,0.997111,1.000000,0.001102,0.998233,0.888353
"Phosphorite (Phop02a)",Phop02a,becknic,rock,rock.sedimentary.shale.solid.all.phop02a.usgs.perknic.spectrum.txt,0.001042,0.999548,0.883721,0.001548,0.997512,1.000000,0.001745,0.997906,1.000000,0.005849,0.991565,1.000000,0.001113,0.993444,0.888353
"Calcareous Shale (Ward51)",Ward51,becknic,rock,rock.sedimentary.shale.solid.all.ward51.jpl.nicolet.spectrum.txt,0.000324,1.000000,0.000000,0.000341,1.000000,0.000000,0.003806,0.220223,0.357286,0.001743,0.981281,1.000000,0.003529,0.996927,1.000000
"Arenaceous Shale (Ward53)",Ward53,becknic,rock,rock.sedimentary.shale.solid.all.ward53.jpl.nicolet.spectrum.txt,0.000490,1.000000,0.000000,0.000369,1.000000,0.000000,0.003793,0.424941,0.357286,0.001763,0.991221,1.000000,0.002973,0.997397,1.000000
"Carbonaceous Shale (Ward54)",Ward54,becknic,rock,rock.sedimentary.shale.solid.all.ward54.jpl.nicolet.spectrum.txt,0.000508,1.000000,0.000000,0.000461,1.000000,0.000000,0.003242,0.790964,0.357286,0.001473,0.996125,1.000000,0.002182,0.997918,1.000000
"Oil Shale (Kerogen Shale) (Ward55)",Ward55,becknic,rock,rock.sedimentary.shale.solid.all.ward55.jpl.nicolet.spectrum.txt,0.000425,1.000000,0.000000,0.000451,1.000000,0.000000,0.004850,0.961478,0.357286,0.002408,0.996415,1.000000,0.002347,0.989982,1.000000
"Calcareous Shale (Ward51)",Ward51,becknic,rock,rock.sedimentary.shale.solid.vswir.ward51.jpl.perkin.spectrum.txt,0.000283,0.961048,0.883721,0.000782,0.811804,1.000000,0.000544,0.995716,1.000000,0.000366,1.000000,0.000000,0.000312,1.000000,0.000000
"Arenaceous Shale (Ward53)",Ward53,becknic,rock,rock.sedimentary.shale.solid.vswir.ward53.jpl.perkin.spectrum.txt,0.000189,0.997126,0.883721,0.000457,0.953449,1.000000,0.000795,0.971230,1.000000,0.000444,1.000000,0.000000,0.000256,1.000000,0.000000
"Carbonaceous Shale (Ward54)",Ward54,becknic,rock,rock.sedimentary.shale.solid.vswir.ward54.jpl.perkin.spectrum.txt,0.000305,0.998821,0.883721,0.001035,0.967659,1.000000,0.000915,0.992362,1.000000,0.000552,1.000000,0.000000,0.000361,1.000000,0.000000
"Oil Shale (Kerogen Shale) (Ward55)",Ward55,becknic,rock,rock.sedimentary.shale.solid.vswir.ward55.jpl.perkin.spectrum.txt,0.000620,0.999496,0.883721,0.000716,0.998438,1.000000,0.002099,0.997253,1.000000,0.000494,1.000000,0.000000,0.000344,1.000000,0.000000
"Diatomaceous Earth (Ward57)",Ward57,becknic,rock,rock.sedimentary.siliceou.solid.all.ward57.jpl.nicolet.spectrum.txt,0.000240,1.000000,0.000000,0.000679,1.000000,0.000000,0.003007,0.988540,0.357286,0.005283,0.998483,1.000000,0.001979,0.988878,1.000000
